,HTP,ATP,HTGD,ATGD,DiffFormPts,DiffPts,FTR
30,-1.2895589308487216,-1.3610616726815548,0.1360131307590325,0.054041769681231595,0.25104921431488836,0.0796447162839653,H
31,-1.4050385371761458,-1.5347426660829995,-0.12537106012997987,-0.20805457288363297,0.4649248127170244,0.14738627326911197,D
32,-1.3472987340124338,-1.3610616726815548,0.005321035314526323,0.054041769681231595,0.03717361591275223,0.011903159298818628,H
33,-1.4050385371761458,-1.4768490016158513,-0.06002501240772677,-0.07700640160120067,0.25104921431488836,0.0796447162839653,D
34,-1.3472987340124338,-1.2452743437472582,0.005321035314526323,0.18508994096366385,-0.39057758089151995,-0.1235799546714747,D
35,-1.2318191276850095,-1.2452743437472582,0.005321035314526323,0.054041769681231595,0.03717361591275223,0.011903159298818628,A
36,-1.462778340339858,-1.3610616726815548,-0.06002501240772677,0.054041769681231595,-0.39057758089151995,-0.1235799546714747,D
37,-1.2895589308487216,-1.3610616726815548,0.07066708303677942,-0.07700640160120067,0.25104921431488836,0.0796447162839653,H
38,-1.3472987340124338,-1.4768490016158513,-0.06002501240772677,-0.14253048724241682,0.4649248127170244,0.14738627326911197,H
39,-1.3472987340124338,-1.2452743437472582,0.07066708303677942,0.18508994096366385,-0.39057758089151995,-0.1235799546714747,D
40,-1.2318191276850095,-1.18738067928011,-0.12537106012997987,0.11956585532244773,-0.17670198248938387,-0.055838397686328034,D
41,-1.3472987340124338,-1.3031680082144066,-0.12537106012997987,-0.07700640160120067,-0.17670198248938387,-0.055838397686328034,A
42,-1.1163395213575853,-1.418955337148703,0.1360131307590325,-0.07700640160120067,1.1065516079234328,0.3506109442245519,H
43,-1.1740793245212975,-1.2452743437472582,0.07066708303677942,-0.14253048724241682,0.25104921431488836,0.0796447162839653,H
44,-1.1163395213575853,-1.3610616726815548,0.528089417092551,-0.14253048724241682,0.8926760095212967,0.28286938723940525,H
45,-1.2895589308487216,-1.3610616726815548,0.07066708303677942,-0.011482315959984543,0.25104921431488836,0.0796447162839653,A
46,-1.0585997181938733,-1.3031680082144066,0.2013591784812856,-0.011482315959984543,0.8926760095212967,0.28286938723940525,D
47,-1.4050385371761458,-1.3610616726815548,-0.06002501240772677,-0.07700640160120067,-0.17670198248938387,-0.055838397686328034,D
48,-1.1740793245212975,-1.4768490016158513,0.07066708303677942,-0.20805457288363297,1.1065516079234328,0.3506109442245519,H
49,-1.1740793245212975,-1.2452743437472582,0.2013591784812856,-0.14253048724241682,0.25104921431488836,0.0796447162839653,H
50,-1.1163395213575853,-1.3031680082144066,0.07066708303677942,-0.3391027441660652,0.6788004111191605,0.21512783025425863,H
51,-1.2895589308487216,-1.0136996858786653,-0.06002501240772677,0.11956585532244773,-1.0322043760979283,-0.32680462562691476,H
52,-1.1740793245212975,-0.9558060214115169,0.07066708303677942,0.709282626093393,-0.8183287776957923,-0.25906306864176804,A
53,-1.1740793245212975,-1.3610616726815548,0.07066708303677942,-0.20805457288363297,0.6788004111191605,0.21512783025425863,A
54,-1.4050385371761458,-1.0136996858786653,-0.12537106012997987,0.18508994096366385,-1.4599555729022005,-0.46228773959720804,H
55,-1.3472987340124338,-1.3610616726815548,-0.3214092032967391,-0.07700640160120067,0.03717361591275223,0.011903159298818628,H
56,-1.2318191276850095,-0.9558060214115169,0.005321035314526323,0.18508994096366385,-1.0322043760979283,-0.32680462562691476,A
57,-1.2318191276850095,-1.3031680082144066,-0.19071710785223295,-0.011482315959984543,0.25104921431488836,0.0796447162839653,D
58,-1.462778340339858,-1.0136996858786653,-0.25606315557448606,0.11956585532244773,-1.6738311713043366,-0.5300292965823548,D
59,-1.2895589308487216,-1.418955337148703,-0.3214092032967391,-0.14253048724241682,0.4649248127170244,0.14738627326911197,A
60,-1.1740793245212975,-1.418955337148703,-0.19071710785223295,-0.2735786585248491,0.8926760095212967,0.28286938723940525,A
61,-1.3472987340124338,-1.1294870148129617,-0.12537106012997987,0.054041769681231595,-0.39057758089151995,-0.25906306864176804,D
62,-1.1740793245212975,-0.9558060214115169,-0.12537106012997987,0.25061402660487997,-0.8183287776957923,-0.25906306864176804,D
63,-0.9431201118664491,-1.18738067928011,0.1360131307590325,-0.2735786585248491,0.8926760095212967,0.28286938723940525,D
64,-0.7699007023753128,-1.2452743437472582,0.8548196557038165,-0.14253048724241682,1.748178403129841,0.5538356151799919,D
65,-1.2318191276850095,-1.0715933503458135,0.005321035314526323,0.054041769681231595,-1.0322043760979283,-0.19132151165662137,D
66,-1.0008599150301611,-1.1294870148129617,0.07066708303677942,-0.011482315959984543,1.1065516079234328,0.14738627326911197,A
67,-1.0008599150301611,-1.18738067928011,0.07066708303677942,-0.20805457288363297,0.03717361591275223,0.21512783025425863,D
68,-0.7699007023753128,-1.18738067928011,0.3320512739257918,-0.07700640160120067,1.3204272063255689,0.48609405819484525,D
69,-1.0585997181938733,-1.3610616726815548,0.07066708303677942,-0.14253048724241682,1.1065516079234328,0.3506109442245519,H
70,-0.9431201118664491,-1.18738067928011,0.07066708303677942,-0.4046268298072813,0.8926760095212967,0.28286938723940525,D
71,-1.1163395213575853,-1.1294870148129617,-0.06002501240772677,-0.14253048724241682,-0.39057758089151995,0.011903159298818628,A
72,-0.9431201118664491,-0.9558060214115169,0.1360131307590325,0.054041769681231595,-0.39057758089151995,0.011903159298818628,H
73,-1.1163395213575853,-1.0136996858786653,-0.19071710785223295,-0.011482315959984543,-0.39057758089151995,-0.1235799546714747,A
74,-1.0585997181938733,-1.18738067928011,0.07066708303677942,-0.011482315959984543,1.1065516079234328,0.14738627326911197,A
75,-1.2318191276850095,-1.3031680082144066,-0.06002501240772677,-0.5356750010897136,0.8926760095212967,0.0796447162839653,D
76,-0.885380308702737,-0.724231363542924,0.2667052262035387,0.8403307973758253,-0.39057758089151995,-0.19132151165662137,H
77,-1.1740793245212975,-0.8979123569443688,-0.12537106012997987,0.11956585532244773,-1.0322043760979283,-0.32680462562691476,H
78,-1.1163395213575853,-0.724231363542924,-0.25606315557448606,0.31613811224609617,-1.2460799745000644,-0.46228773959720804,D
79,-0.885380308702737,-0.8979123569443688,0.2667052262035387,0.25061402660487997,-0.17670198248938387,0.011903159298818628,H
80,-1.1163395213575853,-0.9558060214115169,-0.3867552510189922,-0.011482315959984543,-1.0322043760979283,-0.19132151165662137,H
81,-1.1163395213575853,-1.0715933503458135,-0.25606315557448606,-0.07700640160120067,-0.6044531792936562,-0.055838397686328034,D
82,-0.9431201118664491,-1.18738067928011,0.07066708303677942,-0.07700640160120067,0.25104921431488836,0.28286938723940525,D
83,-0.7699007023753128,-0.8979123569443688,0.2667052262035387,0.054041769681231595,-0.17670198248938387,0.14738627326911197,H
84,-0.6544210960478887,-0.724231363542924,0.3320512739257918,0.7748067117346091,0.25104921431488836,0.0796447162839653,A
85,-1.1163395213575853,-1.2452743437472582,-0.25606315557448606,-0.5356750010897136,0.6788004111191605,0.14738627326911197,H
86,-1.0585997181938733,-1.0136996858786653,-0.25606315557448606,0.054041769681231595,0.03717361591275223,-0.055838397686328034,H
87,-1.2895589308487216,-0.8979123569443688,-0.3214092032967391,-0.07700640160120067,-1.0322043760979283,-0.46228773959720804,A
88,-1.0008599150301611,-0.8400186924772205,0.1360131307590325,0.054041769681231595,-0.17670198248938387,-0.19132151165662137,A
89,-1.2318191276850095,-0.9558060214115169,-0.5174473464634983,0.054041769681231595,-1.0322043760979283,-0.32680462562691476,A
90,-0.885380308702737,-1.0136996858786653,-0.06002501240772677,-0.011482315959984543,0.6788004111191605,0.14738627326911197,H
91,-1.0008599150301611,-0.9558060214115169,0.005321035314526323,-0.3391027441660652,0.03717361591275223,-0.055838397686328034,H
92,-0.7121608992116008,-0.6663376990757757,0.2013591784812856,0.11956585532244773,0.03717361591275223,-0.055838397686328034,H
93,-0.5389414897204644,-0.7821250280100722,0.9855117511483227,0.054041769681231595,0.6788004111191605,0.28286938723940525,H
94,-0.6544210960478887,-1.0715933503458135,0.2013591784812856,-0.2735786585248491,0.4649248127170244,0.48609405819484525,A
95,-0.9431201118664491,-1.3031680082144066,-0.06002501240772677,-0.6011990867309297,0.4649248127170244,0.4183525012096986,H
96,-1.1163395213575853,-0.5505503701414792,-0.06002501240772677,0.38166219788731226,-1.0322043760979283,-0.6655124105526481,A
97,-0.8276405055390249,-0.8979123569443688,0.2013591784812856,-0.20805457288363297,0.03717361591275223,0.0796447162839653,D
98,-1.0008599150301611,-0.9558060214115169,-0.06002501240772677,-0.14253048724241682,0.4649248127170244,-0.055838397686328034,A
99,-0.5389414897204644,-0.9558060214115169,0.3973973216480449,-0.14253048724241682,1.3204272063255689,0.48609405819484525,H
100,-0.6544210960478887,-0.724231363542924,0.2667052262035387,-0.011482315959984543,-0.39057758089151995,0.0796447162839653,H
101,-0.8276405055390249,-0.7821250280100722,0.3320512739257918,0.054041769681231595,0.6788004111191605,-0.055838397686328034,H
102,-0.7121608992116008,-1.0136996858786653,0.2013591784812856,-0.07700640160120067,1.3204272063255689,0.3506109442245519,H
103,-0.6544210960478887,-1.3031680082144066,0.07066708303677942,-0.732247258013362,0.8926760095212967,0.757060286135432,H
104,-0.3657220802293282,-1.0136996858786653,1.181549894315082,-0.20805457288363297,0.6788004111191605,0.757060286135432,H
105,-0.8276405055390249,-0.9558060214115169,-0.19071710785223295,-0.6667231723721458,1.1065516079234328,0.14738627326911197,H
106,-1.1163395213575853,-0.6663376990757757,-0.12537106012997987,0.11956585532244773,0.03717361591275223,-0.5300292965823548,H
107,-1.2318191276850095,-0.724231363542924,-0.7788315373525108,0.054041769681231595,-1.4599555729022005,-0.5977708535675014,D
108,-0.5389414897204644,-0.8979123569443688,0.2667052262035387,-0.20805457288363297,0.6788004111191605,0.4183525012096986,H
109,-0.7121608992116008,-1.2452743437472582,0.005321035314526323,-0.7977713436545781,1.9620540015319772,0.6215771721651386,H
110,-0.9431201118664491,-0.2031883833385897,-0.7134854896302577,1.4955716537879864,-1.2460799745000644,-0.868737081508088,A
111,-0.5389414897204644,-0.37686937674003446,0.1360131307590325,0.38166219788731226,0.03717361591275223,-0.19132151165662137,H
112,-0.7699007023753128,-0.49265670567433095,-0.3214092032967391,0.11956585532244773,0.4649248127170244,-0.32680462562691476,A
113,-1.0008599150301611,-0.2031883833385897,-0.12537106012997987,0.7748067117346091,-1.8877067697064727,-0.9364786384932348,A
114,-0.6544210960478887,-0.5505503701414792,0.07066708303677942,0.25061402660487997,-1.0322043760979283,-0.1235799546714747,H
115,-1.0008599150301611,-0.6663376990757757,-0.5174473464634983,0.5127103691697446,-1.2460799745000644,-0.39454618261206137,H
116,-0.7699007023753128,-0.6663376990757757,-0.12537106012997987,-0.14253048724241682,-1.0322043760979283,-0.1235799546714747,H
117,-0.885380308702737,-0.49265670567433095,-0.3214092032967391,0.31613811224609617,-1.0322043760979283,-0.46228773959720804,A
118,-1.2895589308487216,-0.9558060214115169,-0.7788315373525108,-0.07700640160120067,-1.4599555729022005,-0.39454618261206137,D
119,-0.1925026707381919,-1.3031680082144066,0.7894736079815634,-0.7977713436545781,2.6036807967383857,1.2989927420166052,D
120,-0.3079822770656161,-0.6084440346086275,0.462743369370298,-0.07700640160120067,0.8926760095212967,0.3506109442245519,H
121,-1.1740793245212975,-0.8979123569443688,-0.909523632797017,-0.4046268298072813,-0.39057758089151995,-0.32680462562691476,A
122,-0.5389414897204644,-0.5505503701414792,0.2013591784812856,0.054041769681231595,0.6788004111191605,0.011903159298818628,H
123,-0.3079822770656161,-0.49265670567433095,0.2013591784812856,0.11956585532244773,-0.39057758089151995,0.21512783025425863,D
124,-0.019283261247055646,-1.0136996858786653,1.5736261806486005,-0.20805457288363297,1.9620540015319772,1.163509628046312,H
125,-0.6544210960478887,-0.8400186924772205,-0.19071710785223295,-0.47015091544849746,0.8926760095212967,0.21512783025425863,D
126,-0.885380308702737,-0.7821250280100722,-0.06002501240772677,-0.4046268298072813,0.03717361591275223,-0.1235799546714747,H
127,-0.6544210960478887,-0.49265670567433095,0.462743369370298,0.11956585532244773,0.25104921431488836,-0.19132151165662137,D
128,-0.3657220802293282,-0.9558060214115169,0.3320512739257918,-0.7977713436545781,1.1065516079234328,0.6893187291502852,H
129,-0.5389414897204644,-0.6663376990757757,0.07066708303677942,0.4471862835285284,-0.39057758089151995,0.14738627326911197,H
130,-1.1740793245212975,-1.18738067928011,-0.7788315373525108,-0.9943436005782266,0.25104921431488836,0.011903159298818628,H
131,-0.7121608992116008,0.028386274530003298,-0.3214092032967391,0.8403307973758253,-1.2460799745000644,-0.868737081508088,H
132,-0.4812016865567524,-0.724231363542924,0.07066708303677942,0.11956585532244773,-0.6044531792936562,0.28286938723940525,A
133,-0.7699007023753128,0.1441736034642998,-0.5827933941857515,1.6266198250704187,-1.8877067697064727,-1.071961752463528,A
134,-1.0008599150301611,-0.26108204780573796,-0.25606315557448606,0.18508994096366385,-1.4599555729022005,-0.868737081508088,A
135,-0.4234618833930403,-0.6084440346086275,0.1360131307590325,-0.20805457288363297,-0.17670198248938387,0.21512783025425863,A
136,-0.7699007023753128,-0.31897571227288624,-0.45210129874124527,0.31613811224609617,-1.0322043760979283,-0.5300292965823548,H
137,-0.5966812928841766,-0.2031883833385897,-0.19071710785223295,0.5127103691697446,-1.2460799745000644,-0.46228773959720804,H
138,-0.9431201118664491,-0.37686937674003446,-0.97486968051927,0.31613811224609617,-1.4599555729022005,-0.6655124105526481,A
139,-0.5389414897204644,-0.6084440346086275,-0.06002501240772677,-0.20805457288363297,-0.39057758089151995,0.0796447162839653,A
140,-0.9431201118664491,-0.26108204780573796,-1.0402157282415232,0.31613811224609617,-2.1015823681086085,-0.8009955245229414,D
141,-1.0008599150301611,0.3178545968657446,-0.6481394419080047,1.692143910711635,-2.1015823681086085,-1.5461526513595547,A
142,-0.5389414897204644,-0.6084440346086275,-0.19071710785223295,0.31613811224609617,0.4649248127170244,0.0796447162839653,H
143,-0.7699007023753128,-0.2031883833385897,-0.6481394419080047,0.38166219788731226,-1.8877067697064727,-0.6655124105526481,A
144,-1.0008599150301611,-1.18738067928011,-0.45210129874124527,-1.125391771860659,-0.17670198248938387,0.21512783025425863,D
145,-0.5966812928841766,-0.5505503701414792,-0.3214092032967391,0.18508994096366385,-0.6044531792936562,-0.055838397686328034,A
146,-0.4234618833930403,-0.0874010544042932,-0.12537106012997987,0.38166219788731226,-0.17670198248938387,-0.39454618261206137,H
147,-0.3079822770656161,0.028386274530003298,0.1360131307590325,0.709282626093393,-0.39057758089151995,-0.39454618261206137,H
148,-0.4234618833930403,-0.2031883833385897,0.07066708303677942,0.4471862835285284,-1.0322043760979283,-0.25906306864176804,H
149,0.03845654191665644,-0.6084440346086275,0.7241275602593102,-0.3391027441660652,0.6788004111191605,0.757060286135432,H
150,-0.1925026707381919,-0.26108204780573796,0.3320512739257918,0.11956585532244773,0.25104921431488836,0.0796447162839653,D
151,-1.1163395213575853,-0.8979123569443688,-1.1055617759637761,-1.0598676862194427,0.25104921431488836,-0.25906306864176804,H
152,-0.019283261247055646,-1.0136996858786653,0.462743369370298,-0.8632954292957943,1.534302804727705,1.163509628046312,A
153,-0.07702306441076774,-0.31897571227288624,0.2013591784812856,-0.011482315959984543,0.6788004111191605,0.28286938723940525,H
154,-0.1925026707381919,-0.37686937674003446,0.3973973216480449,-0.011482315959984543,0.03717361591275223,0.21512783025425863,H
155,0.5003749672263532,-0.26108204780573796,1.9003564192598659,0.054041769681231595,1.3204272063255689,0.8925434001057253,H
156,-0.3657220802293282,-0.9558060214115169,0.2667052262035387,-0.47015091544849746,2.6036807967383857,0.6893187291502852,H
157,-0.5966812928841766,-0.7821250280100722,0.2667052262035387,-0.732247258013362,0.8926760095212967,0.21512783025425863,H
158,-0.250242473901904,-0.37686937674003446,-0.06002501240772677,-0.14253048724241682,0.25104921431488836,0.14738627326911197,H
159,0.03845654191665644,-0.26108204780573796,0.6587815125370572,0.11956585532244773,0.03717361591275223,0.3506109442245519,H
160,-0.9431201118664491,-0.26108204780573796,-1.0402157282415232,-0.07700640160120067,-1.0322043760979283,-0.8009955245229414,D
161,-0.3657220802293282,0.665216583668634,-0.19071710785223295,2.0197643389177156,-1.8877067697064727,-1.2074448664338213,D
162,-0.4234618833930403,-0.8400186924772205,0.3320512739257918,-0.7977713436545781,-0.8183287776957923,0.48609405819484525,H
163,-0.7699007023753128,-0.37686937674003446,-0.7788315373525108,-0.2735786585248491,-1.8877067697064727,-0.46228773959720804,H
164,-0.5966812928841766,-0.31897571227288624,-0.45210129874124527,-0.07700640160120067,0.6788004111191605,-0.32680462562691476,H
165,-0.07702306441076774,-0.9558060214115169,0.07066708303677942,-0.5356750010897136,1.9620540015319772,1.0280265140760185,H
166,-0.1925026707381919,-0.14529471887144146,0.3320512739257918,0.31613811224609617,1.534302804727705,-0.055838397686328034,D
167,-0.885380308702737,0.08627993899715154,-1.1055617759637761,0.31613811224609617,-1.8877067697064727,-1.1397033094486748,H
168,-0.019283261247055646,-0.029507389937144954,0.5934354648148041,0.38166219788731226,-0.6044531792936562,0.011903159298818628,A
169,-0.13476286757447983,-0.7821250280100722,0.3320512739257918,-0.7977713436545781,1.3204272063255689,0.757060286135432,D
170,-0.8276405055390249,-0.724231363542924,-0.97486968051927,-1.0598676862194427,0.6788004111191605,-0.1235799546714747,H
171,-0.3657220802293282,-0.14529471887144146,-0.5827933941857515,0.31613811224609617,-0.8183287776957923,-0.25906306864176804,D
172,0.1539361482440806,-0.43476304120718273,0.462743369370298,-0.4046268298072813,1.1065516079234328,0.6893187291502852,H
173,-0.13476286757447983,0.08627993899715154,0.07066708303677942,0.11956585532244773,-1.4599555729022005,-0.25906306864176804,H
174,0.09619634508036853,-0.31897571227288624,0.2667052262035387,-0.20805457288363297,0.6788004111191605,0.48609405819484525,H
175,-0.9431201118664491,-0.26108204780573796,-0.5827933941857515,0.5127103691697446,-1.2460799745000644,-0.8009955245229414,H
176,-0.1925026707381919,-0.8979123569443688,-0.19071710785223295,-1.0598676862194427,0.03717361591275223,0.8248018431205786,H
177,0.7313341798812015,-0.029507389937144954,2.031048514704372,0.5127103691697446,1.534302804727705,0.8925434001057253,A
178,-0.1925026707381919,0.3757482613328928,-0.06002501240772677,1.0369030542994737,0.03717361591275223,-0.6655124105526481,D
179,-0.7121608992116008,-0.43476304120718273,-1.0402157282415232,-0.4046268298072813,-0.6044531792936562,-0.32680462562691476,D
180,-0.3079822770656161,-0.31897571227288624,-0.3214092032967391,-0.6011990867309297,-0.6044531792936562,0.011903159298818628,H
181,-0.250242473901904,-0.8979123569443688,0.462743369370298,-1.125391771860659,0.25104921431488836,0.757060286135432,H
182,-0.6544210960478887,-0.029507389937144954,-0.909523632797017,-0.14253048724241682,0.4649248127170244,-0.7332539675377947,H
183,-0.13476286757447983,0.08627993899715154,0.005321035314526323,0.38166219788731226,-0.17670198248938387,-0.25906306864176804,A
184,0.2694157545715048,-0.0874010544042932,0.3973973216480449,0.31613811224609617,-0.39057758089151995,0.4183525012096986,H
185,0.1539361482440806,0.4336419258000411,0.5934354648148041,1.0369030542994737,-0.17670198248938387,-0.32680462562691476,H
186,0.7313341798812015,0.3178545968657446,1.965702466982119,0.5782344548109607,-0.39057758089151995,0.48609405819484525,H
187,0.09619634508036853,-0.5505503701414792,0.005321035314526323,-0.47015091544849746,1.748178403129841,0.757060286135432,H
188,-0.13476286757447983,-0.7821250280100722,-0.06002501240772677,-0.5356750010897136,0.8926760095212967,0.757060286135432,D
189,0.4426351640626411,0.2599609323985963,1.0508577988705758,0.38166219788731226,-0.39057758089151995,0.21512783025425863,H
190,0.09619634508036853,0.8967912415372271,0.3320512739257918,2.085288424558932,-0.8183287776957923,-0.9364786384932348,A
191,-0.885380308702737,0.2599609323985963,-1.3015999191305354,0.054041769681231595,-1.4599555729022005,-1.3429279804041148,A
192,-0.3079822770656161,-0.6663376990757757,-0.6481394419080047,-1.125391771860659,-0.17670198248938387,0.4183525012096986,A
193,0.3271555577352169,-0.0874010544042932,0.462743369370298,0.6437585404521768,0.03717361591275223,0.48609405819484525,D
194,-0.5389414897204644,-0.49265670567433095,-0.5174473464634983,-0.7977713436545781,-1.0322043760979283,-0.055838397686328034,D
195,-0.7121608992116008,0.3178545968657446,-0.5174473464634983,0.8403307973758253,-0.8183287776957923,-1.2074448664338213,H
196,-0.019283261247055646,-0.14529471887144146,-0.25606315557448606,-0.07700640160120067,0.8926760095212967,0.14738627326911197,H
197,-0.07702306441076774,-0.14529471887144146,0.2667052262035387,-0.2735786585248491,0.8926760095212967,0.0796447162839653,H
198,-0.3657220802293282,-0.0874010544042932,-0.5174473464634983,-0.07700640160120067,-0.39057758089151995,-0.32680462562691476,H
199,0.4426351640626411,0.2599609323985963,0.7894736079815634,0.054041769681231595,-1.0322043760979283,0.21512783025425863,D
200,0.384895360898929,-0.0874010544042932,0.462743369370298,-0.20805457288363297,0.8926760095212967,0.5538356151799919,H
201,-0.4812016865567524,-0.14529471887144146,-0.5174473464634983,-0.6011990867309297,0.25104921431488836,-0.39454618261206137,A
202,-0.5389414897204644,-0.49265670567433095,-0.45210129874124527,-1.0598676862194427,0.03717361591275223,-0.055838397686328034,D
203,0.1539361482440806,1.0704722349386717,-0.19071710785223295,2.150812510200148,-0.6044531792936562,-1.071961752463528,D
204,-0.1925026707381919,-0.43476304120718273,-0.3867552510189922,-0.7977713436545781,-0.6044531792936562,0.28286938723940525,H
